NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL
Class,Field,Name,Class,Field,Name,Name,Notes
net.minecraft.src.item.Item,*,field_4015_b,*,*,*,itemRand,"The RNG used by the net.minecraft.src.item.Item subclasses."
net.minecraft.src.world.chunk.Chunk,*,field_1533_h,*,*,*,heightMap,"Byte array containing height map for the chunk."
net.minecraft.src.world.chunk.Chunk,*,field_1530_k,*,*,*,zPosition,"The z coordinate of the chunk."
net.minecraft.src.world.chunk.Chunk,*,field_1531_j,*,*,*,xPosition,"The x coordinate of the chunk."
net.minecraft.src.block.World,*,field_1029_v,*,*,*,sizeOnDisk,"Size of the world on the harddisk"
net.minecraft.src.item.Item,*,field_4018_aZ,*,*,*,iconIndex,"Icon index in the icons table."
net.minecraft.src.item.Item,*,field_4019_aV,*,*,*,recordCat,"*"
RenderGlobal,*,field_1448_k,*,*,*,worldObj,"A reference to the net.minecraft.src.block.World object."
RenderGlobal,*,field_1441_r,*,*,*,renderChunksDeep,""
RenderGlobal,*,field_1447_l,*,*,*,renderEngine,"The RenderEngine instance used by RenderGlobal"
RenderGlobal,*,field_1444_o,*,*,*,worldRenderers,"*"
net.minecraft.src.enums.EnumOS2,*,field_6512_e,*,*,*,unknown,"*"
net.minecraft.src.item.ItemPickaxe,*,field_329_aX,*,*,*,blocksEffectiveAgainst,"*"
net.minecraft.src.item.ItemTool,*,field_325_aX,*,*,*,blocksEffectiveAgainst,"Array of blocks the tool has extra effect against."
net.minecraft.src.item.ItemTool,*,field_324_aY,*,*,*,efficiencyOnProperMaterial,"*"
net.minecraft.src.item.ItemAxe,*,field_327_aX,*,*,*,blocksEffectiveAgainst,"*"
net.minecraft.src.item.ItemSpade,*,field_326_aX,*,*,*,blocksEffectiveAgainst,"*"
net.minecraft.src.item.ItemTool,*,field_323_aZ,*,*,*,damageVsEntity,"*"
net.minecraft.src.item.ItemTool,*,field_322_a,*,*,*,ingredientQuality,"*"
net.minecraft.src.entity.EntityPlayerSP,*,field_788_bg,*,*,*,mc,"*"
net.minecraft.src.entity.EntityPlayerSP,*,field_787_a,*,*,*,movementInput,"*"
net.minecraft.src.entity.EntityPlayer,*,field_781_a,*,*,*,damageRemainder,""
net.minecraft.src.item.Item,*,field_255_H,*,*,*,axeGold,"*"
net.minecraft.src.item.Item,*,field_254_ay,*,*,*,saddle,"*"
net.minecraft.src.item.Item,*,field_257_G,*,*,*,pickaxeGold,"*"
net.minecraft.src.item.Item,*,field_256_ax,*,*,*,minecartEmpty,"*"
net.minecraft.src.item.Item,*,field_251_J,*,*,*,feather,"*"
net.minecraft.src.item.Item,*,field_250_K,*,*,*,gunpowder,"*"
net.minecraft.src.item.Item,*,field_253_I,*,*,*,silk,"*"
net.minecraft.src.item.Item,*,field_252_az,*,*,*,doorSteel,"*"
net.minecraft.src.item.Item,*,field_259_F,*,*,*,shovelGold,"*"
net.minecraft.src.item.Item,*,field_258_aw,*,*,*,bucketLava,"*"
net.minecraft.src.entity.TileEntity,*,field_819_b,*,*,*,classToNameMap,"A HashMap storing the classes and mapping to the string names (reverse of nameToClassMap)."
net.minecraft.src.crafting.InventoryCraftResult,*,field_818_a,*,*,*,stackResult,"A list of one item containing the result of the crafting formula"
net.minecraft.src.world.WorldGenLiquids,*,field_4157_a,*,*,*,liquidBlockId,"The ID of the liquid block used in this liquid generator."
net.minecraft.src.Material,*,field_4261_w,*,*,*,pumpkin,"pumpkin"
net.minecraft.src.Material,*,field_4260_x,*,*,*,portal,"*"
net.minecraft.src.Material,*,field_4263_o,*,*,*,glass,"*"
net.minecraft.src.Material,*,field_4262_q,*,*,*,unused,"*"
net.minecraft.src.Material,*,field_4265_h,*,*,*,leaves,"*"
net.minecraft.src.Material,*,field_4264_k,*,*,*,cloth,"*"
net.minecraft.src.item.Item,*,field_4016_av,*,*,*,bucketWater,"*"
net.minecraft.src.world.chunk.Chunk,*,field_1537_d,*,*,*,worldObj,"Reference to the net.minecraft.src.block.World object."
net.minecraft.src.item.Item,*,field_4014_g,*,*,*,flintAndSteel,"*"
net.minecraft.src.block.BlockStairs,*,field_452_a,*,*,*,modelBlock,"The block that is used as model for the stair."
net.minecraft.src.world.chunk.Chunk,*,field_1535_f,*,*,*,skylightMap,"Light map for sky. See class le (client) or eo (server)."
net.minecraft.src.PathPoint,*,field_1709_j,*,*,*,isFirst,"Indicates this is the origin"
net.minecraft.src.threading.ThreadDownloadImageData,*,field_1708_c,*,*,*,textureName,"The GL texture name associated with this image, or -1 if the texture has not been allocated"
net.minecraft.src.threading.ThreadDownloadImageData,*,field_1705_b,*,*,*,referenceCount,"Number of open references to this net.minecraft.src.threading.ThreadDownloadImageData"
net.minecraft.src.AxisAlignedBB,*,field_1704_c,*,*,*,minZ,"*"
net.minecraft.src.threading.ThreadDownloadImageData,*,field_1707_d,*,*,*,textureSetupComplete,"True if the texture has been allocated and the image copied to the texture.  This is reset if global rendering settings change, so that setupTexture will be called again."
net.minecraft.src.threading.ThreadDownloadImageData,*,field_1706_a,*,*,*,image,"The image data."
net.minecraft.src.AxisAlignedBB,*,field_1701_f,*,*,*,maxZ,"*"
net.minecraft.src.AxisAlignedBB,*,field_1700_g,*,*,*,boundingBoxes,"List of bounding boxes (not all necessarily being actively used)"
net.minecraft.src.AxisAlignedBB,*,field_1703_d,*,*,*,maxX,"*"
net.minecraft.src.AxisAlignedBB,*,field_1702_e,*,*,*,maxY,"*"
net.minecraft.src.block.World,*,field_1039_l,*,*,*,difficultySetting,"Option > Difficulty setting (0 - 3)"
net.minecraft.src.block.World,*,field_1030_u,*,*,*,randomSeed,"Random seed for world generator"
net.minecraft.src.block.World,*,field_1037_n,*,*,*,rand,"RNG for world."
net.minecraft.src.block.World,*,field_1036_o,*,*,*,spawnX,"Spawn point X coordinate"
net.minecraft.src.block.World,*,field_1034_q,*,*,*,spawnZ,"Spawn point Z coordinate"
net.minecraft.src.world.chunk.Chunk,*,field_1525_p,*,*,*,neverSave,"Set to true if this net.minecraft.src.world.chunk.Chunk should never be saved (e.g. in multiplayer)"
net.minecraft.src.world.chunk.Chunk,*,field_1527_n,*,*,*,isTerrainPopulated,"Boolean value indicating if the terrain is populated."
net.minecraft.src.world.chunk.Chunk,*,field_1526_o,*,*,*,isModified,"Set to true if the chunk has been modified and needs to be updated internally."
net.minecraft.src.world.chunk.Chunk,*,field_1523_r,*,*,*,hasEntities,"Whether this net.minecraft.src.world.chunk.Chunk has any Entities and thus requires saving on every tick"
net.minecraft.src.world.chunk.Chunk,*,field_1522_s,*,*,*,lastSaveTime,"The time according to net.minecraft.src.block.World.worldTime when this chunk was last saved"
net.minecraft.src.world.chunk.Chunk,*,field_1529_l,*,*,*,chunkTileEntityMap,"A Map of ChunkPositions to TileEntities in this chunk"
net.minecraft.src.world.chunk.Chunk,*,field_1528_m,*,*,*,entities,"List of lists of the entities in the chunk. It is 8 lists partitioned along the Y axis."
net.minecraft.src.entity.Entity,*,field_9283_av,*,*,*,prevPosZ,"*"
net.minecraft.src.entity.Entity,*,field_9284_au,*,*,*,prevPosY,"*"
net.minecraft.src.entity.Entity,*,field_9285_at,*,*,*,prevPosX,"*"
net.minecraft.src.entity.Entity,*,field_9286_aZ,*,*,*,stepHeight,"How high this entity can step up when running into a block to try to get over it (currently make note the entity will always step up this amount and not just the amount needed)"
net.minecraft.src.entity.Entity,*,field_9288_aU,*,*,*,fallDistance,"*"
net.minecraft.src.entity.Entity,*,field_9289_aT,*,*,*,entityWalks,"*"
net.minecraft.src.world.chunk.Chunk,*,field_1538_c,*,*,*,isChunkLoaded,"Whether or not this net.minecraft.src.world.chunk.Chunk is currently loaded into the net.minecraft.src.block.World"
net.minecraft.src.world.chunk.Chunk,*,field_1539_b,*,*,*,blocks,"Byte array of blocks for the chunk."
net.minecraft.src.networking.NetworkManager,*,field_1459_t,*,*,*,chunkDataSendCounter,"Counter used to prevent us from sending too many chunk data packets one after another. The delay appears to be set to 50."
net.minecraft.src.threading.ThreadDownloadImage,*,field_1215_b,*,*,*,buffer,"The image buffer to use."
net.minecraft.src.Block,*,field_336_w,*,*,*,dirt,"*"
net.minecraft.src.Block,*,field_334_y,*,*,*,planks,"*"
net.minecraft.src.Block,*,field_335_x,*,*,*,cobblestone,"*"
net.minecraft.src.item.ItemFood,*,field_332_a,*,*,*,healAmount,"The amount this food item heals the player."
net.minecraft.src.Block,*,field_333_z,*,*,*,sapling,"*"
net.minecraft.src.item.ItemBlock,*,field_330_a,*,*,*,blockID,"The block ID of the net.minecraft.src.Block associated with this net.minecraft.src.item.ItemBlock"
net.minecraft.src.item.ItemBucket,*,field_331_a,*,*,*,isFull,"field for checking if the bucket has been filled."
net.minecraft.src.item.Item,*,field_306_aD,*,*,*,leather,"*"
net.minecraft.src.item.Item,*,field_305_aE,*,*,*,bucketMilk,"*"
net.minecraft.src.entity.EntityPlayer,*,field_4128_n,*,*,*,fishEntity,"*"
net.minecraft.src.entity.EntityPlayer,*,field_4129_m,*,*,*,dimension,"Which dimension the player is in (-1 = the Nether, 0 = normal world)"
net.minecraft.src.entity.EntityFallingSand,*,field_798_b,*,*,*,fallTime,"How long the block has been falling for."
net.minecraft.src.entity.EntityFallingSand,*,field_799_a,*,*,*,entityID,"Set from a blockID in the constructor, and used as such."
net.minecraft.src.item.Item,*,field_4026_aM,*,*,*,minecartPowered,"*"
RenderGlobal,*,field_1442_q,*,*,*,renderChunksTall,""
RenderGlobal,*,field_1443_p,*,*,*,renderChunksWide,""
RenderGlobal,*,field_1446_m,*,*,*,worldRenderersToUpdate,"*"
net.minecraft.src.item.Item,*,field_246_O,*,*,*,hoeDiamond,"*"
net.minecraft.src.item.Item,*,field_247_N,*,*,*,hoeSteel,"*"
net.minecraft.src.item.Item,*,field_244_Q,*,*,*,seeds,"*"
net.minecraft.src.item.Item,*,field_245_P,*,*,*,hoeGold,"*"
net.minecraft.src.item.Item,*,field_242_S,*,*,*,bread,"*"
net.minecraft.src.item.Item,*,field_243_R,*,*,*,wheat,"*"
net.minecraft.src.item.Item,*,field_240_U,*,*,*,plateLeather,"*"
net.minecraft.src.item.Item,*,field_241_T,*,*,*,helmetLeather,"*"
RenderGlobal,*,field_1445_n,*,*,*,sortedWorldRenderers,""
net.minecraft.src.item.Item,*,field_248_M,*,*,*,hoeStone,"*"
net.minecraft.src.item.Item,*,field_249_L,*,*,*,hoeWood,"*"
net.minecraft.src.entity.EntityItem,*,field_800_b,*,*,*,age,"The age of this net.minecraft.src.entity.EntityItem (used to animate it up and down as well as expire it)"
net.minecraft.src.entity.EntityItem,*,field_801_a,*,*,*,item,"The item stack of this net.minecraft.src.entity.EntityItem."
net.minecraft.src.entity.EntityItem,*,field_802_f,*,*,*,health,"The health of this net.minecraft.src.entity.EntityItem. (For example, damage for tools)"
net.minecraft.src.entity.EntityItem,*,field_805_c,*,*,*,delayBeforeCanPickup,"*"
net.minecraft.src.item.Item,*,field_4023_aQ,*,*,*,pocketSundial,"*"
RenderEngine,*,field_1605_e,*,*,*,imageData,"Stores the image data for the texture."
RenderEngine,*,field_1606_d,*,*,*,singleIntBuffer,"An IntBuffer storing 1 int used as scratch space in RenderEngine"
RenderEngine,*,field_1607_c,*,*,*,textureNameToImageMap,"A mapping from GL texture names (integers) to BufferedImage instances"
RenderEngine,*,field_1602_h,*,*,*,options,"Reference to the net.minecraft.src.GameSettings object"
RenderEngine,*,field_1603_g,*,*,*,urlToImageDataMap,"A mapping from image URLs to net.minecraft.src.threading.ThreadDownloadImageData instances"
RenderEngine,*,field_1609_a,*,*,*,useMipmaps,"Use mipmaps for all bound textures (unused at present)"
net.minecraft.src.gen.MobSpawnerBase,*,field_4254_c,*,*,*,seasonalForest,"*"
net.minecraft.src.gen.MobSpawnerBase,*,field_4255_b,*,*,*,swampland,"*"
net.minecraft.src.gen.MobSpawnerBase,*,field_4256_a,*,*,*,rainforest,"*"
net.minecraft.src.model.ModelGhast,*,field_4257_b,*,*,*,tentacles,"*"
net.minecraft.src.gen.MobSpawnerBase,*,field_4250_g,*,*,*,taiga,"*"
net.minecraft.src.gen.MobSpawnerBase,*,field_4251_f,*,*,*,shrubland,"*"
net.minecraft.src.gen.MobSpawnerBase,*,field_4252_e,*,*,*,savanna,"*"
net.minecraft.src.gen.MobSpawnerBase,*,field_4253_d,*,*,*,forest,"*"
net.minecraft.src.model.ModelGhast,*,field_4258_a,*,*,*,body,"*"
net.minecraft.src.Material,*,field_4259_y,*,*,*,canBurn,"Bool defining if the block can burn or not."
net.minecraft.src.rendering.EffectRenderer,*,field_1730_d,*,*,*,rand,"RNG."
net.minecraft.src.world.WorldRenderer,*,field_1733_y,*,*,*,isWaitingOnOcclusionQuery,"Is this renderer waiting on the result of the occlusion query"
net.minecraft.src.world.WorldRenderer,*,field_1734_x,*,*,*,isVisible,"Is this renderer visible according to the occlusion query"
net.minecraft.src.world.WorldRenderer,*,field_1738_u,*,*,*,needsUpdate,"Boolean for whether this renderer needs to be updated or not"
net.minecraft.src.world.WorldRenderer,*,field_1739_E,*,*,*,isInitialized,""
net.minecraft.src.block.World,*,field_1048_c,*,*,*,worldTime,"net.minecraft.client.Minecraft time"
net.minecraft.src.block.World,*,field_1049_b,*,*,*,loadedTileEntityList,"A list of all TileEntities in all currently-loaded chunks"
net.minecraft.src.item.Item,*,field_4030_aF,*,*,*,brick,"*"
net.minecraft.src.Tessellator,*,field_1511_b,*,*,*,convertQuadsToTriangles,"Boolean used to check whether quads should be drawn as four triangles. Initialized to true and never changed."
net.minecraft.src.Tessellator,*,field_1512_a,*,*,*,instance,"The static instance of the net.minecraft.src.Tessellator."
net.minecraft.src.MusInputStream,*,field_1513_b,*,*,*,codec,"*"
net.minecraft.src.MusInputStream,*,field_1514_a,*,*,*,buffer,"*"
net.minecraft.src.MusInputStream,*,field_1515_d,*,*,*,inputStream,"*"
net.minecraft.src.block.World,*,field_1040_k,*,*,*,playerEntities,"Array list of players in the world."
net.minecraft.src.model.ModelBiped,*,field_1280_g,*,*,*,bipedLeftLeg,"*"
net.minecraft.src.model.ModelBiped,*,field_1281_f,*,*,*,bipedRightLeg,"*"
net.minecraft.src.model.ModelBiped,*,field_1282_e,*,*,*,bipedLeftArm,"*"
net.minecraft.src.model.ModelBiped,*,field_1283_d,*,*,*,bipedRightArm,"*"
net.minecraft.src.model.ModelBiped,*,field_1286_a,*,*,*,bipedHead,"*"
net.minecraft.src.entity.Entity,*,field_9297_aI,*,*,*,isCollidedHorizontally,"True if after a move this entity has collided with something on X- or Z-axis"
net.minecraft.src.entity.Entity,*,field_9296_aJ,*,*,*,isCollidedVertically,"True if after a move this entity has collided with something on Y-axis"
net.minecraft.src.entity.Entity,*,field_9295_aK,*,*,*,isCollided,"True if after a move this entity has collided with something either vertically or horizontally"
net.minecraft.src.entity.Entity,*,field_9294_aL,*,*,*,beenAttacked,"Not actually used by anything. Starts off false but gets set true the first time the entity gets attacked."
net.minecraft.src.entity.Entity,*,field_9292_aO,*,*,*,yOffset,"*"
net.minecraft.src.entity.Entity,*,field_9291_aR,*,*,*,prevDistanceWalkedModified,"The previous ticks distance walked multiplied by 0.6"
net.minecraft.src.entity.Entity,*,field_9290_aS,*,*,*,distanceWalkedModified,"The distance walked multiplied by 0.6"
net.minecraft.src.entity.Entity,*,field_9298_aH,*,*,*,onGround,"*"
net.minecraft.src.packet.Packet8,*,field_9275_a,*,*,*,healthMP,"Variable used for incoming health packets"
net.minecraft.src.networking.NetworkManager,*,field_1468_k,*,*,*,chunkDataPackets,"Linked list of packets with chunk data that are awaiting sending."
net.minecraft.src.networking.NetworkManager,*,field_1469_j,*,*,*,dataPackets,"Linked list of packets awaiting sending."
net.minecraft.src.networking.NetworkManager,*,field_1464_o,*,*,*,readThread,"The thread used for reading."
net.minecraft.src.networking.NetworkManager,*,field_1465_n,*,*,*,writeThread,"The thread used for writing."
net.minecraft.src.networking.NetworkManager,*,field_1466_m,*,*,*,isServerTerminating,"Whether this server is currently terminating. If this is a client, this is always false."
net.minecraft.src.networking.NetworkManager,*,field_1467_l,*,*,*,netHandler,"A reference to the net.minecraft.src.networking.NetHandler object."
net.minecraft.src.networking.NetworkManager,*,field_1460_s,*,*,*,sendQueueByteLength,"The length in bytes of the packets in both send queues (data and chunkData)."
net.minecraft.src.networking.NetworkManager,*,field_1461_r,*,*,*,timeSinceLastRead,"Counter used to detect read timeouts after 1200 failed attempts to read a packet."
net.minecraft.src.networking.NetworkManager,*,field_1462_q,*,*,*,terminationReason,"A String indicating why the network has shutdown."
net.minecraft.src.networking.NetworkManager,*,field_1463_p,*,*,*,isTerminating,"Whether this network manager is currently terminating (and should ignore further errors)."
net.minecraft.src.recipe.RecipesIngots,*,field_1198_a,*,*,*,recipeItems,"*"
net.minecraft.src.world.chunk.ChunkLoader,*,field_1199_b,*,*,*,createIfNecessary,"If true, net.minecraft.src.world.chunk.ChunkLoader will create the needed directories and file for a chunk. (true for net.minecraft.src.world.WorldProvider, net.minecraft.src.world.WorldProviderHell; false for WorldProviderIso)"
net.minecraft.src.threading.ThreadRunIsoClient,*,field_1197_a,*,*,*,isoCanvas,"*"
net.minecraft.src.noise.NoiseGeneratorPerlin,*,field_1190_c,*,*,*,zCoord,"*"
net.minecraft.src.noise.NoiseGeneratorOctaves,*,field_1192_a,*,*,*,generatorCollection,"Collection of noise generation functions.  Output is combined to produce different octaves of noise."
net.minecraft.src.Block,*,field_408_an,*,*,*,tnt,"*"
net.minecraft.src.Block,*,field_409_am,*,*,*,brick,"*"
net.minecraft.src.Block,*,field_401_B,*,*,*,waterStill,"*"
net.minecraft.src.Block,*,field_402_as,*,*,*,fire,"*"
